h   r   t   tau
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-20
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-07-14
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-01-23
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-11-28
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-12-30
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-02-25
Election Commission (Afghanistan)	Impose embargo, boycott, or sanctions	Afghanistan	2014-07-05
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-11-23
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-02-03
Iran	Impose embargo, boycott, or sanctions	Mohammad Javad Zarif	2014-11-08
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-01-21
Iran	Impose embargo, boycott, or sanctions	Mohammad Javad Zarif	2014-03-10
Election Commission (Afghanistan)	Impose embargo, boycott, or sanctions	Afghanistan	2014-04-23
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-04-05
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-05-19
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-08
Iran	Impose embargo, boycott, or sanctions	Mohammad Javad Zarif	2014-08-29
Iran	Impose embargo, boycott, or sanctions	Mohammad Javad Zarif	2014-03-09
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-11-11
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-21
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-04-29
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-04-14
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-09
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-04
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-07
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-09-17
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-09-03
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-07
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-10-13
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-06-12
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-02-10
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-01-24
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-07-18
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-04-07
North Korea	Impose embargo, boycott, or sanctions	South Korea	2014-03-31
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-05-21
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-05-18
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-08-11
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-08-11
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-09-01
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-06-26
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-11-24
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-04-23
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-09-01
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-03-11
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-06-17
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-07-18
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-05-26
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-01-09
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-08-11
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-01-12
Victor Ponta	Appeal for change in leadership	National Liberal Party (Romania)	2014-10-30
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-08-13
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-07-26
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-06-29
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-07-08
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-03-11
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-06-23
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-09-08
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-10-01
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-02-20
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-08-04
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-08-26
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-09-02
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-07-09
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-06-13
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-06-15
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-01-08
Nuri al-Maliki	Appeal for change in leadership	Iraq	2014-07-02
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-01-29
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-10-13
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-04-22
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-04-27
Government (Nigeria)	Appeal for change in leadership	Citizen (Nigeria)	2014-11-28
Labor Union (India)	Demand diplomatic cooperation (such as policy support)	Citizen (India)	2014-08-18
Serbia	Demand diplomatic cooperation (such as policy support)	Tomislav Nikolić	2014-03-25
Labor Union (India)	Demand diplomatic cooperation (such as policy support)	Citizen (India)	2014-10-09
China	Reduce or break diplomatic relations	Lawmaker (United Kingdom)	2014-12-01
Iraq	Reduce or break diplomatic relations	Kuwait	2014-12-28
Sergey Viktorovich Lavrov	Reduce or break diplomatic relations	Foreign Affairs (United States)	2014-09-20
China	Reduce or break diplomatic relations	Lawmaker (United Kingdom)	2014-11-30
Afghanistan	Reduce or stop material aid	Barack Obama	2014-01-27
Afghanistan	Reduce or stop material aid	Barack Obama	2014-05-25
Afghanistan	Reduce or stop material aid	Barack Obama	2014-05-27
China	Grant diplomatic recognition	South Korea	2014-11-10
China	Grant diplomatic recognition	South Korea	2014-11-17
China	Grant diplomatic recognition	South Korea	2014-05-20
China	Grant diplomatic recognition	South Korea	2014-11-15
China	Grant diplomatic recognition	South Korea	2014-07-28
China	Grant diplomatic recognition	South Korea	2014-09-11
China	Grant diplomatic recognition	South Korea	2014-09-06
China	Grant diplomatic recognition	South Korea	2014-05-22
China	Grant diplomatic recognition	South Korea	2014-11-03
North Korea	Grant diplomatic recognition	China	2014-03-21
North Korea	Grant diplomatic recognition	China	2014-05-31
China	Grant diplomatic recognition	Fiji	2014-08-19
China	Grant diplomatic recognition	South Korea	2014-07-20
China	Grant diplomatic recognition	South Korea	2014-04-28
China	Grant diplomatic recognition	South Korea	2014-06-17
China	Grant diplomatic recognition	South Korea	2014-04-12
China	Grant diplomatic recognition	South Korea	2014-06-30
North Korea	Grant diplomatic recognition	China	2014-07-01
China	Grant diplomatic recognition	South Korea	2014-09-03
China	Grant diplomatic recognition	South Korea	2014-12-09
China	Grant diplomatic recognition	South Korea	2014-12-18
China	Grant diplomatic recognition	South Korea	2014-05-26
China	Grant diplomatic recognition	South Korea	2014-07-20
North Korea	Grant diplomatic recognition	China	2014-03-03
China	Grant diplomatic recognition	South Korea	2014-02-21
China	Grant diplomatic recognition	South Korea	2014-07-05
China	Grant diplomatic recognition	South Korea	2014-06-28
China	Grant diplomatic recognition	South Korea	2014-07-07
China	Grant diplomatic recognition	South Korea	2014-07-04
China	Grant diplomatic recognition	South Korea	2014-07-02
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-10-05
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-04-14
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-20
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-01-22
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-02-13
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-07-14
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-01-29
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-12-30
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-01-23
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-11-28
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-01-04
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-02-25
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-11-23
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-03-17
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-09-15
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-10-04
China	Reject plan, agreement to settle dispute	France	2014-02-04
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-02-03
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-08-25
China	Reject plan, agreement to settle dispute	France	2014-02-03
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-06-30
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-01-21
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-02-06
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-05-30
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-09-15
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-06-19
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-05-19
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-07-02
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-04-30
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-04-05
China	Reject plan, agreement to settle dispute	France	2014-04-07
China	Reject plan, agreement to settle dispute	France	2014-06-18
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-08
China	Reject plan, agreement to settle dispute	France	2014-03-19
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-10-19
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-11-11
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-04-29
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-04-14
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-09
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-21
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-04
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-02-14
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-07
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-07-02
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-07
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-09-03
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-09-17
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-10-13
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-02-11
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-08-29
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-11-19
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-04-13
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-11-12
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-03-31
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-12-20
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-05-16
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-01-24
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-02-10
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-07-18
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-04-07
North Korea	Reject plan, agreement to settle dispute	South Korea	2014-04-07
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-10-07
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-11-19
South Korea	Reject plan, agreement to settle dispute	North Korea	2014-10-03
China	Reject plan, agreement to settle dispute	France	2014-10-20
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-01-13
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-04-02
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-10-14
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-01-31
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-12-16
Xi Jinping	Express accord	Barack Obama	2014-12-09
Xi Jinping	Express accord	Barack Obama	2014-12-01
Police (Ukraine)	Express accord	Protester (Ukraine)	2014-04-06
Police (Ukraine)	Express accord	Protester (Ukraine)	2014-02-18
Xi Jinping	Express accord	Barack Obama	2014-10-18
Police (Ukraine)	Express accord	Protester (Ukraine)	2014-02-20
Police (Ukraine)	Express accord	Protester (Ukraine)	2014-03-10
Xi Jinping	Express accord	Barack Obama	2014-03-18
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-01-13
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-20
Xi Jinping	Express accord	Barack Obama	2014-08-28
UN Security Council	Express accord	Iran	2014-01-28
Xi Jinping	Express accord	Barack Obama	2014-07-14
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-12-13
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-15
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-05-09
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-01-20
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-12-30
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-14
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-08
Xi Jinping	Express accord	Barack Obama	2014-03-10
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-04-10
Xi Jinping	Express accord	Barack Obama	2014-03-11
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-07
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-31
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-04-02
Xi Jinping	Express accord	Barack Obama	2014-02-21
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-29
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-07
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-05-08
Xi Jinping	Express accord	Barack Obama	2014-07-17
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-10-03
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-04-09
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-12-17
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-09-24
Xi Jinping	Express accord	Barack Obama	2014-11-16
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-16
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-09-25
Xi Jinping	Express accord	Barack Obama	2014-06-06
Xi Jinping	Express accord	Barack Obama	2014-11-13
Xi Jinping	Express accord	Barack Obama	2014-11-03
Police (Ukraine)	Express accord	Protester (Ukraine)	2014-02-17
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-03-05
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-08-10
John Kerry	Express accord	Sergey Viktorovich Lavrov	2014-08-09
UN Security Council	Express accord	Iran	2014-07-19
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-03-27
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-12-23
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-05-21
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-05-18
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-09-01
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-06-26
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-11-24
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-08-28
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-04-23
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-06-13
Iran	Make empathetic comment	Nabih Berri	2014-08-11
Citizen (Australia)	Make empathetic comment	Member of Parliament (Australia)	2014-11-26
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-11-13
Citizen (India)	Make empathetic comment	Akhilesh Yadav	2014-05-05
Citizen (India)	Make empathetic comment	Akhilesh Yadav	2014-11-07
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-09-22
Citizen (Australia)	Make empathetic comment	Member of Parliament (Australia)	2014-12-03
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-06-17
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-08-19
Ministry (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-10-03
Government (Nigeria)	Make empathetic comment	Citizen (Nigeria)	2014-09-01
